maintenance_event_id,site_id,part_id,event_date,equipment_id,status,days_non_mission_capable,backlog_days,defect_flag
361,SITE-009,PART-6545,2024-09-15,EQ-2691,in_progress,18,32,True
362,SITE-029,PART-2520,2023-08-07,EQ-7982,open,22,13,False
363,SITE-022,PART-6188,2023-04-02,EQ-7361,in_progress,3,11,False
364,SITE-059,PART-2266,2026-02-20,EQ-5181,in_progress,29,35,False
365,SITE-040,PART-2694,2024-01-22,EQ-4341,completed,2,0,False
366,SITE-086,PART-2293,2025-11-11,EQ-3925,in_progress,15,13,False
367,SITE-010,PART-8228,2024-09-22,EQ-6914,open,8,43,False
368,SITE-009,PART-5097,2025-02-28,EQ-5429,awaiting_parts,28,20,False
369,SITE-035,PART-6083,2026-12-21,EQ-7045,open,28,7,True
370,SITE-020,PART-2494,2026-06-08,EQ-8266,awaiting_parts,6,6,False
371,SITE-075,PART-1202,2026-08-16,EQ-8454,deferred,30,41,False
372,SITE-077,PART-9011,2023-05-04,EQ-4462,deferred,12,13,False
373,SITE-075,PART-8947,2025-06-19,EQ-8186,awaiting_parts,17,21,False
374,SITE-046,PART-9595,2024-04-22,EQ-8518,deferred,30,33,False
375,SITE-067,PART-2623,2024-07-02,EQ-8456,completed,3,0,False
376,SITE-010,PART-6765,2024-07-27,EQ-8936,open,22,35,False
377,SITE-075,PART-8440,2024-02-13,EQ-4284,in_progress,15,1,False
378,SITE-034,PART-9950,2026-08-01,EQ-6617,completed,6,0,False
379,SITE-040,PART-5912,2025-10-22,EQ-9728,deferred,22,14,False
380,SITE-099,PART-2668,2026-08-25,EQ-3503,open,28,33,False
381,SITE-077,PART-2817,2025-04-17,EQ-9462,deferred,18,15,False
382,SITE-021,PART-7243,2023-04-23,EQ-4584,awaiting_parts,3,16,False
383,SITE-003,PART-1396,2023-07-18,EQ-2393,awaiting_parts,9,39,True
384,SITE-005,PART-8157,2024-07-20,EQ-8582,deferred,8,17,False
385,SITE-025,PART-3547,2024-04-04,EQ-8735,awaiting_parts,16,21,False
386,SITE-049,PART-8686,2025-09-27,EQ-2342,deferred,24,2,True
387,SITE-071,PART-8418,2023-11-19,EQ-3241,deferred,4,14,False
388,SITE-065,PART-9213,2026-06-05,EQ-2846,completed,1,0,False
389,SITE-058,PART-8844,2026-05-18,EQ-1039,deferred,9,45,False
390,SITE-053,PART-6784,2024-09-13,EQ-2992,deferred,18,38,False
391,SITE-070,PART-2529,2023-08-22,EQ-8817,awaiting_parts,20,36,False
392,SITE-021,PART-1176,2025-03-03,EQ-6898,deferred,13,19,True
393,SITE-085,PART-9743,2024-02-15,EQ-5512,completed,6,0,False
394,SITE-100,PART-5468,2025-06-05,EQ-2750,in_progress,26,45,False
395,SITE-066,PART-9547,2024-11-26,EQ-1065,deferred,11,11,False
396,SITE-062,PART-7622,2025-08-28,EQ-9950,in_progress,9,2,False
397,SITE-037,PART-6538,2024-11-03,EQ-7940,in_progress,21,42,False
398,SITE-076,PART-3417,2026-05-02,EQ-8182,deferred,9,30,False
399,SITE-055,PART-9154,2026-10-16,EQ-9909,awaiting_parts,29,4,False
400,SITE-010,PART-1203,2025-11-03,EQ-7651,deferred,6,6,False
401,SITE-059,PART-9037,2023-12-04,EQ-6232,awaiting_parts,16,9,True
402,SITE-100,PART-5013,2024-12-22,EQ-7750,deferred,7,23,False
403,SITE-016,PART-9428,2026-12-15,EQ-3422,awaiting_parts,30,24,False
404,SITE-047,PART-2604,2023-01-12,EQ-4899,awaiting_parts,7,40,False
405,SITE-055,PART-3209,2025-09-23,EQ-4932,in_progress,10,23,False
406,SITE-009,PART-9928,2024-12-16,EQ-8204,deferred,26,6,False
407,SITE-015,PART-4974,2025-03-03,EQ-1293,completed,9,0,True
408,SITE-018,PART-8418,2023-06-23,EQ-8440,deferred,24,9,False
409,SITE-020,PART-1667,2026-10-09,EQ-2359,completed,7,0,True
410,SITE-057,PART-2621,2024-01-27,EQ-7468,deferred,21,27,True
411,SITE-085,PART-1007,2026-01-26,EQ-3914,in_progress,5,37,False
412,SITE-057,PART-1653,2025-03-25,EQ-4373,open,12,29,False
413,SITE-006,PART-6117,2025-08-02,EQ-2500,completed,0,0,False
414,SITE-035,PART-9118,2024-04-15,EQ-7847,in_progress,4,12,False
415,SITE-011,PART-5519,2025-09-01,EQ-8073,in_progress,17,12,False
416,SITE-045,PART-7980,2025-04-20,EQ-1492,completed,7,0,False
417,SITE-082,PART-4336,2024-04-23,EQ-3925,deferred,25,29,False
418,SITE-016,PART-4942,2024-05-25,EQ-1443,open,15,7,False
419,SITE-027,PART-3920,2026-06-06,EQ-2198,open,11,35,True
420,SITE-084,PART-2668,2025-07-08,EQ-9835,open,6,13,False
421,SITE-045,PART-2654,2025-02-06,EQ-6790,in_progress,20,22,False
422,SITE-089,PART-3019,2025-12-15,EQ-5263,completed,1,0,False
423,SITE-052,PART-9069,2024-09-13,EQ-1239,in_progress,27,37,False
424,SITE-073,PART-6669,2026-09-18,EQ-1039,deferred,2,23,False
425,SITE-092,PART-4291,2026-11-21,EQ-9540,open,20,9,False
426,SITE-003,PART-4339,2024-09-13,EQ-8281,in_progress,28,18,False
427,SITE-010,PART-1821,2026-08-23,EQ-5392,in_progress,9,45,False
428,SITE-063,PART-2165,2024-03-26,EQ-9963,awaiting_parts,7,7,False
429,SITE-016,PART-1535,2024-05-25,EQ-9392,awaiting_parts,11,5,True
430,SITE-006,PART-6993,2024-12-27,EQ-7234,in_progress,13,8,False
431,SITE-088,PART-5659,2025-12-26,EQ-9410,deferred,7,28,False
432,SITE-096,PART-2298,2026-02-23,EQ-5327,deferred,5,19,True
433,SITE-056,PART-7390,2024-05-01,EQ-8402,in_progress,13,28,False
434,SITE-029,PART-3286,2023-10-03,EQ-7938,open,12,30,False
435,SITE-087,PART-7024,2024-03-12,EQ-9109,deferred,8,24,False
436,SITE-069,PART-1203,2026-01-04,EQ-9437,open,2,22,False
437,SITE-050,PART-6832,2026-08-01,EQ-5367,completed,6,0,False
438,SITE-035,PART-4848,2025-05-13,EQ-3593,deferred,17,16,True
439,SITE-100,PART-8543,2025-07-27,EQ-8437,deferred,18,13,False
440,SITE-024,PART-2298,2025-07-12,EQ-7728,awaiting_parts,27,44,False
441,SITE-071,PART-6929,2026-08-24,EQ-9733,deferred,8,20,True
442,SITE-008,PART-8165,2023-10-23,EQ-9869,open,5,22,False
443,SITE-012,PART-2982,2023-08-11,EQ-7378,completed,8,0,False
444,SITE-019,PART-5349,2025-03-07,EQ-2726,open,14,9,False
445,SITE-049,PART-1758,2026-09-14,EQ-8621,completed,10,0,False
446,SITE-012,PART-6186,2026-02-24,EQ-9979,completed,7,0,False
447,SITE-097,PART-4309,2026-04-08,EQ-1477,open,26,26,False
448,SITE-001,PART-3203,2025-10-13,EQ-9708,completed,2,0,False
449,SITE-091,PART-7332,2023-05-22,EQ-9591,open,29,21,False
450,SITE-001,PART-6234,2023-05-02,EQ-1403,completed,1,0,False
451,SITE-042,PART-8227,2023-06-08,EQ-8011,completed,8,0,False
452,SITE-084,PART-5893,2025-01-07,EQ-6213,open,4,43,True
453,SITE-048,PART-9028,2025-10-06,EQ-5773,deferred,16,39,False
454,SITE-058,PART-6650,2023-01-26,EQ-6556,deferred,28,20,False
455,SITE-095,PART-8738,2023-08-13,EQ-6668,open,22,39,False
456,SITE-046,PART-2661,2026-05-21,EQ-5951,awaiting_parts,4,22,False
457,SITE-064,PART-1897,2026-12-17,EQ-9095,deferred,9,37,False
458,SITE-038,PART-5964,2026-09-28,EQ-2440,in_progress,22,26,False
459,SITE-026,PART-1846,2023-05-21,EQ-7101,deferred,10,2,True
460,SITE-022,PART-6896,2023-01-01,EQ-2555,in_progress,14,14,False
461,SITE-007,PART-8721,2026-09-25,EQ-4835,open,22,10,False
462,SITE-066,PART-1241,2024-01-09,EQ-7022,deferred,16,16,False
463,SITE-053,PART-4239,2024-10-24,EQ-3157,awaiting_parts,7,33,False
464,SITE-090,PART-6832,2024-06-26,EQ-9030,open,27,43,False
465,SITE-026,PART-4424,2026-09-22,EQ-1525,awaiting_parts,30,8,False
466,SITE-063,PART-9821,2023-07-24,EQ-4437,deferred,23,38,False
467,SITE-012,PART-5306,2023-08-25,EQ-7210,open,12,16,False
468,SITE-060,PART-2177,2023-08-05,EQ-6000,deferred,28,8,True
469,SITE-030,PART-6613,2023-08-16,EQ-9027,completed,4,0,False
470,SITE-066,PART-7160,2025-04-10,EQ-6019,deferred,10,9,False
471,SITE-094,PART-5942,2025-09-23,EQ-2618,awaiting_parts,16,10,False
472,SITE-015,PART-4151,2025-09-23,EQ-5427,deferred,20,31,True
473,SITE-089,PART-8097,2026-12-14,EQ-1271,deferred,23,34,True
474,SITE-095,PART-6135,2023-07-14,EQ-6344,open,26,18,False
475,SITE-042,PART-8941,2024-11-02,EQ-3867,awaiting_parts,12,41,False
476,SITE-002,PART-7567,2026-09-07,EQ-8502,completed,6,0,False
477,SITE-036,PART-7232,2026-01-15,EQ-4905,completed,6,0,False
478,SITE-037,PART-6599,2024-03-13,EQ-5753,open,27,17,False
479,SITE-024,PART-6669,2025-03-18,EQ-4982,completed,7,0,False
480,SITE-050,PART-5460,2026-06-15,EQ-9906,awaiting_parts,14,29,False
481,SITE-056,PART-3270,2026-07-01,EQ-2980,in_progress,24,7,False
482,SITE-042,PART-7990,2024-10-28,EQ-8338,awaiting_parts,2,11,False
483,SITE-100,PART-3083,2023-12-12,EQ-9885,deferred,3,24,False
484,SITE-061,PART-5395,2024-07-21,EQ-2357,in_progress,14,8,False
485,SITE-070,PART-2776,2025-11-18,EQ-2955,completed,3,0,False
486,SITE-011,PART-8157,2024-11-23,EQ-8375,awaiting_parts,26,16,True
487,SITE-026,PART-3591,2023-12-21,EQ-4584,awaiting_parts,23,24,True
488,SITE-001,PART-8781,2026-10-24,EQ-1913,awaiting_parts,8,11,False
489,SITE-090,PART-2459,2026-11-20,EQ-7443,open,24,1,False
490,SITE-049,PART-8714,2024-12-14,EQ-4269,awaiting_parts,29,20,False
491,SITE-073,PART-6896,2024-07-19,EQ-9489,in_progress,8,36,False
492,SITE-057,PART-9387,2025-09-26,EQ-6726,completed,6,0,False
493,SITE-060,PART-1986,2026-12-09,EQ-4650,in_progress,6,44,True
494,SITE-097,PART-4084,2025-11-08,EQ-9798,open,19,18,False
495,SITE-032,PART-4549,2023-05-11,EQ-7588,awaiting_parts,9,40,False
496,SITE-051,PART-5987,2024-10-08,EQ-6413,deferred,21,23,False
497,SITE-099,PART-8927,2024-01-05,EQ-1298,deferred,13,11,False
498,SITE-085,PART-6923,2025-02-02,EQ-2923,deferred,18,29,False
499,SITE-002,PART-9384,2023-10-21,EQ-8889,completed,7,0,False
500,SITE-099,PART-8738,2025-07-26,EQ-8740,awaiting_parts,26,12,False
501,SITE-015,PART-7081,2024-04-12,EQ-6781,completed,6,0,False
502,SITE-017,PART-4994,2023-01-02,EQ-9212,awaiting_parts,29,11,False
503,SITE-046,PART-2194,2023-06-18,EQ-7962,in_progress,27,25,False
504,SITE-071,PART-4707,2025-10-13,EQ-8023,in_progress,8,18,False
505,SITE-034,PART-5695,2023-05-26,EQ-8594,in_progress,20,14,False
506,SITE-011,PART-6886,2026-02-27,EQ-2583,completed,6,0,False
507,SITE-045,PART-2907,2024-09-24,EQ-1777,open,1,9,False
508,SITE-078,PART-8323,2024-08-17,EQ-7673,open,29,39,False
509,SITE-028,PART-6765,2023-03-25,EQ-2621,in_progress,27,29,True
510,SITE-026,PART-5295,2023-12-14,EQ-9080,completed,7,0,False
511,SITE-073,PART-6694,2024-08-13,EQ-1155,deferred,3,18,False
512,SITE-064,PART-4400,2024-11-06,EQ-5798,deferred,21,1,False
513,SITE-055,PART-5097,2026-02-15,EQ-6097,completed,1,0,False
514,SITE-040,PART-6621,2023-09-25,EQ-4822,in_progress,4,39,True
515,SITE-069,PART-5158,2023-11-22,EQ-3273,open,19,24,False
516,SITE-066,PART-8117,2025-11-09,EQ-7844,in_progress,17,27,False
517,SITE-100,PART-6784,2023-03-12,EQ-8277,completed,9,0,False
518,SITE-058,PART-6971,2026-11-10,EQ-6399,completed,1,0,False
519,SITE-044,PART-4012,2026-01-03,EQ-6662,deferred,8,34,False
520,SITE-068,PART-4619,2025-07-14,EQ-8205,in_progress,29,20,False
521,SITE-088,PART-7125,2024-03-10,EQ-2755,awaiting_parts,22,44,False
522,SITE-079,PART-5519,2024-10-17,EQ-3961,deferred,13,18,False
523,SITE-061,PART-3828,2025-04-03,EQ-3042,deferred,5,17,False
524,SITE-028,PART-3494,2024-06-16,EQ-1524,deferred,18,43,True
525,SITE-009,PART-4887,2024-03-17,EQ-8614,awaiting_parts,11,9,False
526,SITE-034,PART-5690,2026-07-19,EQ-9158,open,13,22,False
527,SITE-072,PART-6826,2023-06-17,EQ-6126,awaiting_parts,2,37,False
528,SITE-025,PART-2608,2024-05-07,EQ-9737,in_progress,13,16,False
529,SITE-007,PART-7100,2023-09-19,EQ-1841,open,7,8,False
530,SITE-080,PART-4227,2026-09-23,EQ-4356,awaiting_parts,3,34,False
531,SITE-015,PART-3575,2026-01-04,EQ-2428,open,14,5,False
532,SITE-067,PART-7395,2026-11-15,EQ-6797,open,25,7,False
533,SITE-032,PART-3401,2026-09-07,EQ-3059,in_progress,12,3,False
534,SITE-057,PART-9702,2023-03-24,EQ-5630,open,28,20,False
535,SITE-040,PART-2204,2023-12-18,EQ-8060,awaiting_parts,29,6,False
536,SITE-059,PART-9071,2024-03-04,EQ-5280,deferred,19,38,False
537,SITE-025,PART-4239,2026-08-01,EQ-2684,awaiting_parts,1,4,False
538,SITE-075,PART-4896,2023-10-15,EQ-6853,awaiting_parts,10,12,False
539,SITE-016,PART-8618,2025-11-19,EQ-8018,deferred,24,38,False
540,SITE-088,PART-7057,2023-11-24,EQ-9692,open,5,25,True
541,SITE-012,PART-9595,2025-03-20,EQ-1943,in_progress,7,2,False
542,SITE-082,PART-8927,2023-08-14,EQ-1111,awaiting_parts,13,23,False
543,SITE-028,PART-1665,2025-01-16,EQ-5038,deferred,16,15,False
544,SITE-034,PART-5013,2024-07-13,EQ-8339,in_progress,26,34,False
545,SITE-010,PART-9215,2026-06-07,EQ-2062,completed,3,0,True
546,SITE-078,PART-2259,2026-07-22,EQ-5515,completed,3,0,False
547,SITE-099,PART-5259,2023-08-13,EQ-5697,awaiting_parts,13,33,False
548,SITE-034,PART-7100,2024-01-06,EQ-2715,in_progress,12,40,False
549,SITE-096,PART-1399,2024-01-08,EQ-6804,in_progress,12,25,True
550,SITE-038,PART-6009,2025-02-26,EQ-7215,completed,7,0,False
551,SITE-088,PART-5282,2024-06-19,EQ-4324,in_progress,3,5,True
552,SITE-046,PART-6886,2026-10-08,EQ-1749,completed,4,0,False
553,SITE-040,PART-2907,2023-03-14,EQ-7040,deferred,26,43,False
554,SITE-089,PART-8228,2023-06-26,EQ-4447,completed,4,0,False
555,SITE-092,PART-9975,2023-03-19,EQ-3943,deferred,29,32,False
556,SITE-071,PART-7622,2024-05-22,EQ-8302,in_progress,29,10,False
557,SITE-022,PART-5519,2024-10-22,EQ-2460,open,8,3,False
558,SITE-096,PART-1399,2023-06-13,EQ-8972,open,9,16,False
559,SITE-064,PART-6797,2025-09-02,EQ-7104,in_progress,27,16,False
560,SITE-077,PART-6270,2024-10-17,EQ-6549,in_progress,12,22,True
561,SITE-072,PART-8751,2023-01-22,EQ-7858,awaiting_parts,15,9,False
562,SITE-032,PART-5638,2025-10-06,EQ-2671,open,9,7,False
563,SITE-021,PART-6882,2023-07-07,EQ-2495,in_progress,12,43,False
564,SITE-080,PART-4598,2023-10-11,EQ-1228,in_progress,18,29,False
565,SITE-080,PART-2529,2025-09-28,EQ-3458,open,16,37,False
566,SITE-004,PART-8578,2024-01-26,EQ-5828,open,12,28,False
567,SITE-006,PART-8480,2023-10-17,EQ-4510,awaiting_parts,8,1,False
568,SITE-034,PART-5183,2026-08-26,EQ-6241,deferred,29,38,False
569,SITE-057,PART-9118,2023-11-22,EQ-8348,in_progress,29,41,False
570,SITE-069,PART-3407,2023-03-16,EQ-7878,open,12,27,True
571,SITE-002,PART-1897,2025-02-06,EQ-9294,completed,2,0,False
572,SITE-032,PART-1396,2024-05-25,EQ-1593,awaiting_parts,22,5,False
573,SITE-041,PART-3459,2026-10-13,EQ-2020,in_progress,24,24,False
574,SITE-041,PART-5159,2025-02-26,EQ-1447,awaiting_parts,12,42,True
575,SITE-093,PART-1886,2024-07-03,EQ-2585,in_progress,13,8,False
576,SITE-084,PART-5865,2026-05-09,EQ-3170,completed,0,0,False
577,SITE-008,PART-9058,2023-08-17,EQ-1770,open,23,28,False
578,SITE-022,PART-8325,2023-11-14,EQ-4964,deferred,27,14,False
579,SITE-014,PART-5929,2023-04-23,EQ-5106,in_progress,22,4,False
580,SITE-034,PART-4592,2026-03-05,EQ-8831,awaiting_parts,1,36,False
581,SITE-012,PART-4335,2023-08-13,EQ-3799,in_progress,2,41,False
582,SITE-032,PART-4729,2025-10-27,EQ-2268,deferred,26,16,False
583,SITE-019,PART-6083,2024-01-27,EQ-7336,open,26,11,False
584,SITE-098,PART-9011,2024-01-07,EQ-7758,completed,0,0,False
585,SITE-090,PART-5081,2026-07-25,EQ-5125,open,20,10,False
586,SITE-062,PART-9157,2024-03-03,EQ-9028,completed,0,0,False
587,SITE-010,PART-7063,2025-04-23,EQ-4514,in_progress,13,15,False
588,SITE-047,PART-6610,2025-11-02,EQ-4221,in_progress,6,39,False
589,SITE-064,PART-1036,2025-03-25,EQ-1321,deferred,7,18,False
590,SITE-065,PART-8165,2026-08-18,EQ-5329,awaiting_parts,3,20,False
591,SITE-085,PART-4735,2026-11-26,EQ-9066,in_progress,23,16,False
592,SITE-089,PART-3738,2024-05-16,EQ-9270,awaiting_parts,26,26,False
593,SITE-054,PART-8925,2025-07-17,EQ-3924,awaiting_parts,1,4,False
594,SITE-084,PART-2437,2024-12-26,EQ-7167,deferred,27,31,False
595,SITE-027,PART-4857,2026-09-15,EQ-3724,awaiting_parts,3,35,False
596,SITE-079,PART-4364,2026-01-05,EQ-1827,awaiting_parts,27,6,False
597,SITE-007,PART-5697,2024-02-04,EQ-7107,open,17,25,False
598,SITE-041,PART-4540,2023-04-07,EQ-3153,deferred,25,43,False
599,SITE-028,PART-9924,2026-04-09,EQ-1163,awaiting_parts,30,20,False
600,SITE-039,PART-8907,2025-01-21,EQ-9302,in_progress,29,20,False
601,SITE-031,PART-7246,2024-02-08,EQ-1992,open,9,6,False
602,SITE-069,PART-5867,2024-01-15,EQ-3079,completed,7,0,False
603,SITE-084,PART-3267,2025-10-21,EQ-9791,completed,1,0,False
604,SITE-033,PART-4848,2026-07-20,EQ-3991,in_progress,30,9,False
605,SITE-035,PART-2279,2025-12-12,EQ-5264,open,16,16,False
606,SITE-077,PART-7205,2025-02-17,EQ-6086,completed,8,0,False
607,SITE-052,PART-9495,2025-09-25,EQ-7662,awaiting_parts,5,28,False
608,SITE-054,PART-1654,2026-10-25,EQ-4554,awaiting_parts,26,1,False
609,SITE-086,PART-3619,2023-06-12,EQ-9003,in_progress,16,37,False
610,SITE-024,PART-5972,2023-10-08,EQ-5033,completed,0,0,False
611,SITE-054,PART-2259,2023-10-08,EQ-2217,completed,1,0,False
612,SITE-008,PART-4887,2025-07-11,EQ-9579,completed,10,0,False
613,SITE-039,PART-3336,2024-07-23,EQ-4117,in_progress,27,20,False
614,SITE-010,PART-9213,2024-02-22,EQ-7171,completed,0,0,False
615,SITE-007,PART-2869,2025-12-13,EQ-9613,completed,10,0,False
616,SITE-079,PART-6188,2025-03-04,EQ-9298,open,26,3,False
617,SITE-014,PART-9688,2024-08-03,EQ-8441,open,21,39,False
618,SITE-065,PART-9215,2023-07-26,EQ-6080,completed,4,0,False
619,SITE-006,PART-8497,2025-04-28,EQ-9309,open,25,30,False
620,SITE-062,PART-4157,2025-05-09,EQ-3510,awaiting_parts,30,1,False
621,SITE-011,PART-8497,2025-06-13,EQ-7544,deferred,12,22,True
622,SITE-068,PART-7774,2025-01-09,EQ-9828,open,6,2,False
623,SITE-075,PART-7678,2025-07-21,EQ-6143,completed,5,0,False
624,SITE-002,PART-3904,2025-11-11,EQ-2223,deferred,24,37,False
625,SITE-050,PART-6158,2024-09-01,EQ-5477,completed,5,0,False
626,SITE-018,PART-5878,2026-09-28,EQ-6374,open,11,12,False
627,SITE-096,PART-8721,2023-07-02,EQ-1463,awaiting_parts,4,24,False
628,SITE-016,PART-6117,2025-01-21,EQ-5071,in_progress,15,24,False
629,SITE-089,PART-9428,2023-08-19,EQ-4773,completed,7,0,False
630,SITE-082,PART-2754,2026-06-08,EQ-8245,completed,1,0,True
631,SITE-062,PART-1036,2025-01-06,EQ-4286,completed,5,0,False
632,SITE-056,PART-6352,2023-11-10,EQ-9589,deferred,15,33,False
633,SITE-046,PART-3209,2025-09-10,EQ-7568,open,5,3,False
634,SITE-049,PART-9835,2023-12-13,EQ-3148,deferred,17,21,False
635,SITE-067,PART-3923,2023-10-16,EQ-5554,awaiting_parts,5,24,False
636,SITE-008,PART-7973,2026-02-04,EQ-5889,awaiting_parts,29,9,False
637,SITE-085,PART-8603,2025-04-24,EQ-1489,open,20,10,False
638,SITE-051,PART-6797,2025-09-22,EQ-3527,in_progress,21,25,False
639,SITE-022,PART-1335,2024-06-23,EQ-5244,open,17,45,False
640,SITE-003,PART-6538,2025-03-24,EQ-2834,in_progress,22,15,False
641,SITE-019,PART-6371,2025-11-13,EQ-6883,in_progress,28,9,False
642,SITE-022,PART-6236,2023-06-24,EQ-6694,deferred,29,28,False
643,SITE-056,PART-8733,2024-01-23,EQ-9211,in_progress,29,1,False
644,SITE-001,PART-8110,2026-06-22,EQ-3911,awaiting_parts,9,8,False
645,SITE-053,PART-7589,2026-09-11,EQ-9238,awaiting_parts,19,32,True
646,SITE-068,PART-4934,2023-01-25,EQ-1824,completed,9,0,False
647,SITE-063,PART-7567,2025-08-18,EQ-6016,in_progress,9,15,False
648,SITE-017,PART-5097,2023-09-28,EQ-1260,in_progress,8,13,False
649,SITE-060,PART-6757,2024-02-03,EQ-1029,deferred,17,28,False
650,SITE-023,PART-5288,2024-05-17,EQ-8916,in_progress,7,3,False
651,SITE-045,PART-3368,2024-08-15,EQ-2080,completed,6,0,False
652,SITE-039,PART-1624,2023-03-03,EQ-6429,awaiting_parts,19,30,False
653,SITE-084,PART-5121,2026-08-13,EQ-5779,awaiting_parts,8,21,False
654,SITE-045,PART-6668,2026-07-12,EQ-3819,in_progress,24,19,False
655,SITE-095,PART-3279,2025-09-08,EQ-2547,awaiting_parts,10,13,False
656,SITE-040,PART-6262,2024-01-25,EQ-7769,awaiting_parts,30,10,False
657,SITE-073,PART-5407,2023-03-11,EQ-3780,completed,8,0,False
658,SITE-003,PART-9031,2025-11-10,EQ-6029,deferred,18,23,False
659,SITE-035,PART-6236,2024-08-17,EQ-5943,deferred,6,11,False
660,SITE-021,PART-9058,2023-02-05,EQ-4258,in_progress,7,5,False
661,SITE-020,PART-6621,2026-03-27,EQ-6803,completed,7,0,False
662,SITE-042,PART-1852,2023-09-06,EQ-8069,completed,4,0,False
663,SITE-033,PART-3619,2024-11-21,EQ-6875,deferred,2,2,False
664,SITE-076,PART-7080,2026-04-18,EQ-6912,in_progress,7,2,True
665,SITE-040,PART-7696,2024-06-18,EQ-1339,open,9,35,False
666,SITE-054,PART-1935,2024-10-04,EQ-3437,open,5,18,True
667,SITE-023,PART-2844,2025-10-20,EQ-8686,in_progress,1,15,True
668,SITE-069,PART-3030,2024-12-15,EQ-9157,open,21,13,False
669,SITE-051,PART-9164,2024-05-14,EQ-5250,open,23,13,False
670,SITE-045,PART-9341,2023-05-17,EQ-3181,in_progress,5,18,False
671,SITE-082,PART-3516,2024-12-21,EQ-2483,open,19,34,False
672,SITE-081,PART-3267,2023-04-09,EQ-7574,completed,0,0,False
673,SITE-093,PART-8323,2024-07-06,EQ-5414,awaiting_parts,17,36,False
674,SITE-050,PART-7160,2025-04-05,EQ-9513,completed,9,0,False
675,SITE-015,PART-1202,2026-06-03,EQ-1608,deferred,6,9,False
676,SITE-069,PART-7817,2024-04-11,EQ-6728,in_progress,24,16,False
677,SITE-074,PART-7378,2023-02-11,EQ-5773,deferred,3,26,False
678,SITE-057,PART-6817,2026-02-28,EQ-9147,deferred,21,4,False
679,SITE-093,PART-3833,2023-01-22,EQ-9900,open,29,21,False
680,SITE-041,PART-8480,2025-02-03,EQ-3516,awaiting_parts,4,40,False
681,SITE-057,PART-2243,2024-06-08,EQ-2948,open,8,17,False
682,SITE-044,PART-1127,2025-02-23,EQ-6548,in_progress,18,39,False
683,SITE-087,PART-3591,2025-07-02,EQ-3625,in_progress,16,11,False
684,SITE-087,PART-1705,2023-08-25,EQ-9393,awaiting_parts,17,10,False
685,SITE-017,PART-7026,2026-02-08,EQ-8351,in_progress,1,32,False
686,SITE-086,PART-5407,2026-04-23,EQ-2530,in_progress,21,24,False
687,SITE-024,PART-1725,2024-08-22,EQ-5640,completed,5,0,False
688,SITE-078,PART-6751,2023-09-13,EQ-7658,awaiting_parts,23,45,False
689,SITE-024,PART-7973,2026-05-01,EQ-9073,deferred,10,41,False
690,SITE-035,PART-8497,2026-08-16,EQ-5714,in_progress,4,10,False
691,SITE-029,PART-1657,2025-06-09,EQ-1150,open,28,26,False
692,SITE-013,PART-3719,2024-08-25,EQ-4072,in_progress,12,9,False
693,SITE-063,PART-6650,2023-10-23,EQ-5074,open,30,2,False
694,SITE-071,PART-8850,2023-07-13,EQ-7165,completed,6,0,False
695,SITE-071,PART-1036,2025-12-20,EQ-9115,open,26,6,True
696,SITE-094,PART-6539,2025-02-20,EQ-8644,completed,9,0,True
697,SITE-016,PART-3613,2024-06-17,EQ-4348,awaiting_parts,19,43,False
698,SITE-066,PART-6742,2026-07-01,EQ-3150,completed,9,0,True
699,SITE-001,PART-6978,2024-06-23,EQ-1634,awaiting_parts,4,43,False
700,SITE-006,PART-1832,2024-08-03,EQ-9019,deferred,29,14,False
701,SITE-099,PART-6179,2026-07-06,EQ-2574,open,26,18,False
702,SITE-100,PART-4185,2024-02-02,EQ-2703,in_progress,2,19,False
703,SITE-069,PART-6881,2025-09-23,EQ-1628,open,22,25,False
704,SITE-071,PART-5070,2023-01-10,EQ-4691,in_progress,1,4,False
705,SITE-033,PART-6629,2024-07-23,EQ-8955,deferred,9,39,False
706,SITE-059,PART-3719,2025-01-04,EQ-6964,in_progress,7,5,False
707,SITE-061,PART-7287,2025-10-11,EQ-1820,completed,3,0,False
708,SITE-072,PART-4080,2025-06-28,EQ-7387,in_progress,11,39,False
709,SITE-021,PART-2516,2023-09-16,EQ-3827,open,8,41,False
