inventory_id,site_id,part_id,quantity_on_hand,quantity_allocated,quantity_available,reorder_point,safety_stock,stockout_flag,below_reorder_point,below_safety_stock,days_of_supply,snapshot_date
338,SITE-063,PART-0772,220,15,205,65,50,False,False,False,8.5,2023-10-05
339,SITE-087,PART-0225,340,271,69,68,10,False,False,False,69.0,2025-07-12
340,SITE-048,PART-0500,313,68,245,53,52,False,False,False,15.3,2026-04-18
341,SITE-087,PART-0927,371,101,270,99,93,False,False,False,45.0,2025-08-01
342,SITE-016,PART-0766,365,39,326,73,35,False,False,False,25.1,2024-08-27
343,SITE-012,PART-0715,377,288,89,85,10,False,False,False,29.7,2026-02-03
344,SITE-024,PART-0548,240,24,216,23,23,False,False,False,30.9,2025-01-14
345,SITE-022,PART-0268,257,10,247,57,30,False,False,False,27.4,2024-09-03
346,SITE-044,PART-0346,279,20,259,78,41,False,False,False,259.0,2026-12-19
347,SITE-011,PART-0945,247,206,41,30,15,False,False,False,10.2,2026-03-23
348,SITE-069,PART-0796,173,141,32,89,13,False,True,False,1.4,2024-11-07
349,SITE-030,PART-0603,491,273,218,52,41,False,False,False,9.5,2024-04-12
350,SITE-043,PART-0296,494,258,236,52,12,False,False,False,11.2,2023-06-09
351,SITE-094,PART-0072,51,19,32,46,34,False,True,True,8.0,2026-11-27
352,SITE-025,PART-0674,173,126,47,37,23,False,False,False,3.1,2025-09-23
353,SITE-031,PART-0926,348,182,166,37,35,False,False,False,10.4,2026-03-10
354,SITE-056,PART-0117,30,4,26,79,54,False,True,True,2.6,2023-12-27
355,SITE-006,PART-0545,127,115,12,29,25,False,True,True,2.0,2023-08-01
356,SITE-089,PART-0515,484,7,477,46,16,False,False,False,19.1,2024-10-20
357,SITE-045,PART-0530,32,31,1,69,47,False,True,True,0.1,2025-06-16
358,SITE-039,PART-0895,413,87,326,87,61,False,False,False,20.4,2026-09-17
359,SITE-077,PART-0054,403,197,206,73,47,False,False,False,34.3,2023-09-04
360,SITE-007,PART-0443,203,152,51,88,62,False,True,True,2.1,2026-01-04
361,SITE-045,PART-0986,161,11,150,100,74,False,False,False,10.0,2026-11-13
362,SITE-021,PART-0219,74,56,18,29,19,False,True,True,3.6,2026-04-11
363,SITE-080,PART-0682,255,109,146,68,18,False,False,False,11.2,2023-06-28
364,SITE-092,PART-0556,102,37,65,30,19,False,False,False,2.7,2025-07-28
365,SITE-094,PART-0740,375,182,193,53,12,False,False,False,64.3,2024-09-18
366,SITE-077,PART-0350,47,38,9,65,34,False,True,True,0.5,2023-09-02
367,SITE-074,PART-0349,193,111,82,96,20,False,True,False,82.0,2023-12-08
368,SITE-057,PART-0781,81,23,58,47,17,False,False,False,4.5,2023-03-26
369,SITE-002,PART-0360,435,103,332,45,10,False,False,False,66.4,2025-08-05
370,SITE-023,PART-0306,349,30,319,37,13,False,False,False,18.8,2025-05-03
371,SITE-100,PART-0751,10,1,9,46,31,False,True,True,0.4,2025-05-28
372,SITE-072,PART-0402,163,144,19,88,78,False,True,True,1.3,2025-03-09
373,SITE-009,PART-0569,334,310,24,50,14,False,True,False,3.0,2023-05-24
374,SITE-004,PART-0715,234,55,179,74,67,False,False,False,11.9,2026-01-10
375,SITE-076,PART-0303,81,61,20,27,17,False,True,False,1.8,2023-06-11
376,SITE-010,PART-0830,490,216,274,97,56,False,False,False,45.7,2025-03-10
377,SITE-100,PART-0527,101,49,52,51,25,False,False,False,4.3,2023-02-05
378,SITE-035,PART-0704,177,153,24,66,63,False,True,True,1.0,2025-07-25
379,SITE-075,PART-0948,366,320,46,51,49,False,True,True,11.5,2025-01-26
380,SITE-044,PART-0425,177,114,63,37,12,False,False,False,4.8,2023-11-10
381,SITE-062,PART-0602,39,21,18,21,19,False,True,True,4.5,2025-08-22
382,SITE-016,PART-0631,282,124,158,85,42,False,False,False,8.3,2026-05-27
383,SITE-060,PART-0835,333,84,249,85,53,False,False,False,249.0,2026-07-08
384,SITE-069,PART-0025,272,120,152,69,30,False,False,False,15.2,2023-01-18
385,SITE-086,PART-0236,351,236,115,88,65,False,False,False,11.5,2026-02-14
386,SITE-070,PART-0394,302,233,69,91,49,False,True,False,13.8,2025-09-05
387,SITE-016,PART-0861,191,105,86,82,12,False,False,False,43.0,2023-11-17
388,SITE-004,PART-0809,256,180,76,92,41,False,True,False,3.6,2023-04-21
389,SITE-087,PART-0581,126,22,104,82,59,False,False,False,52.0,2026-11-10
390,SITE-007,PART-0380,165,84,81,41,13,False,False,False,3.4,2024-06-24
391,SITE-061,PART-0836,216,192,24,95,45,False,True,True,1.0,2023-09-22
392,SITE-012,PART-0493,299,291,8,83,76,False,True,True,2.0,2025-11-09
393,SITE-006,PART-0592,115,115,0,75,10,True,True,True,0.0,2025-07-15
394,SITE-087,PART-0346,17,9,8,27,22,False,True,True,0.4,2026-09-09
395,SITE-075,PART-0796,12,9,3,64,51,False,True,True,0.2,2026-05-28
396,SITE-064,PART-0756,149,104,45,42,12,False,False,False,2.0,2023-01-09
397,SITE-097,PART-0765,400,45,355,38,35,False,False,False,14.8,2026-02-18
398,SITE-088,PART-0833,457,332,125,28,27,False,False,False,20.8,2025-05-19
399,SITE-021,PART-0302,207,89,118,97,86,False,False,False,13.1,2026-03-21
400,SITE-080,PART-0208,348,259,89,64,55,False,False,False,9.9,2025-09-24
401,SITE-012,PART-0319,95,77,18,37,20,False,True,True,3.0,2025-04-26
402,SITE-005,PART-0844,242,88,154,99,48,False,False,False,7.0,2023-02-20
403,SITE-001,PART-0559,470,409,61,57,53,False,False,False,61.0,2024-07-15
404,SITE-022,PART-0873,130,3,127,31,31,False,False,False,7.1,2023-02-21
405,SITE-038,PART-0239,166,85,81,99,19,False,True,False,40.5,2023-12-18
406,SITE-035,PART-0349,269,27,242,84,40,False,False,False,13.4,2024-11-02
407,SITE-022,PART-0383,139,112,27,23,18,False,False,False,1.4,2026-09-21
408,SITE-001,PART-0765,467,119,348,33,15,False,False,False,23.2,2026-09-24
409,SITE-100,PART-0030,219,134,85,60,22,False,False,False,7.1,2026-09-12
410,SITE-053,PART-0185,239,229,10,51,43,False,True,True,0.9,2026-05-20
411,SITE-096,PART-0598,183,142,41,48,41,False,True,False,5.1,2024-08-12
412,SITE-090,PART-0398,380,87,293,32,15,False,False,False,41.9,2026-05-08
413,SITE-010,PART-0817,220,148,72,84,16,False,True,False,5.5,2023-10-12
414,SITE-038,PART-0598,405,220,185,89,41,False,False,False,8.8,2023-10-17
415,SITE-014,PART-0014,52,50,2,70,70,False,True,True,0.1,2026-04-01
416,SITE-068,PART-0260,34,33,1,54,10,False,True,True,0.1,2024-01-16
417,SITE-048,PART-0604,246,99,147,27,10,False,False,False,6.7,2025-04-14
418,SITE-096,PART-0342,72,25,47,49,31,False,True,False,1.9,2023-04-20
419,SITE-086,PART-0010,299,263,36,100,63,False,True,True,12.0,2026-10-21
420,SITE-077,PART-0098,464,392,72,86,71,False,True,False,8.0,2026-05-28
421,SITE-085,PART-0751,206,205,1,63,54,False,True,True,0.0,2023-02-08
422,SITE-008,PART-0025,30,21,9,85,18,False,True,True,1.8,2024-08-01
423,SITE-050,PART-0520,93,69,24,98,98,False,True,True,12.0,2026-04-16
424,SITE-073,PART-0207,82,21,61,35,23,False,False,False,7.6,2024-11-11
425,SITE-023,PART-0266,16,8,8,25,17,False,True,True,2.7,2024-05-03
426,SITE-017,PART-0675,225,56,169,66,59,False,False,False,169.0,2026-05-24
427,SITE-048,PART-0763,437,150,287,87,13,False,False,False,31.9,2026-03-10
428,SITE-043,PART-0784,225,177,48,92,27,False,True,False,3.4,2026-05-20
429,SITE-019,PART-0606,448,192,256,60,36,False,False,False,32.0,2025-12-10
430,SITE-060,PART-0568,124,0,124,90,41,False,False,False,8.3,2023-06-20
431,SITE-091,PART-0684,283,237,46,72,20,False,True,False,23.0,2026-09-01
432,SITE-051,PART-0733,416,365,51,81,37,False,True,False,4.2,2023-10-22
433,SITE-018,PART-0044,238,18,220,76,49,False,False,False,14.7,2026-02-23
434,SITE-067,PART-0550,23,10,13,30,17,False,True,True,0.8,2026-10-19
435,SITE-014,PART-0891,337,317,20,20,11,False,False,False,6.7,2026-05-11
436,SITE-045,PART-0561,125,74,51,56,55,False,True,True,2.2,2026-07-05
437,SITE-001,PART-0950,150,19,131,38,36,False,False,False,16.4,2025-10-22
438,SITE-046,PART-0831,143,119,24,89,19,False,True,False,2.4,2023-12-03
439,SITE-059,PART-0049,193,2,191,45,26,False,False,False,7.6,2023-06-08
440,SITE-091,PART-0525,419,27,392,32,13,False,False,False,21.8,2025-06-16
441,SITE-094,PART-0866,492,342,150,90,49,False,False,False,7.1,2024-11-04
442,SITE-072,PART-0502,415,373,42,22,15,False,False,False,3.0,2023-04-05
443,SITE-027,PART-0571,434,42,392,41,29,False,False,False,130.7,2025-11-06
444,SITE-044,PART-0188,174,21,153,91,45,False,False,False,153.0,2023-06-02
445,SITE-037,PART-0029,489,81,408,85,68,False,False,False,29.1,2023-03-10
446,SITE-004,PART-0195,292,179,113,44,30,False,False,False,6.3,2025-04-24
447,SITE-010,PART-0175,88,82,6,23,17,False,True,True,0.5,2024-06-12
448,SITE-027,PART-0658,145,119,26,65,20,False,True,False,2.9,2026-06-03
449,SITE-007,PART-0496,68,33,35,45,39,False,True,True,2.2,2025-12-27
450,SITE-058,PART-0762,172,39,133,45,34,False,False,False,5.5,2023-12-26
451,SITE-091,PART-0571,179,82,97,27,27,False,False,False,16.2,2024-08-05
452,SITE-022,PART-0526,317,189,128,59,43,False,False,False,21.3,2024-11-26
453,SITE-048,PART-0424,340,301,39,78,58,False,True,True,2.4,2023-07-04
454,SITE-076,PART-0732,81,10,71,90,63,False,True,False,6.5,2023-04-02
455,SITE-076,PART-0572,281,22,259,24,16,False,False,False,21.6,2024-12-12
456,SITE-079,PART-0995,132,96,36,55,29,False,True,False,2.8,2026-08-04
457,SITE-051,PART-0420,54,53,1,96,54,False,True,True,0.1,2023-04-07
458,SITE-002,PART-0825,32,18,14,80,64,False,True,True,1.6,2025-08-06
459,SITE-060,PART-0867,55,47,8,43,34,False,True,True,0.4,2023-04-04
460,SITE-042,PART-0637,262,139,123,43,17,False,False,False,9.5,2023-10-24
461,SITE-030,PART-0818,113,55,58,20,14,False,False,False,4.8,2023-10-08
462,SITE-025,PART-0612,130,68,62,58,35,False,False,False,3.6,2024-07-06
463,SITE-066,PART-0636,391,243,148,51,32,False,False,False,11.4,2023-03-28
464,SITE-057,PART-0829,143,139,4,96,79,False,True,True,0.2,2026-02-08
465,SITE-064,PART-0907,348,262,86,45,27,False,False,False,9.6,2023-09-15
466,SITE-078,PART-0132,413,288,125,97,71,False,False,False,7.4,2026-07-23
467,SITE-033,PART-0935,82,18,64,59,45,False,False,False,64.0,2025-12-11
468,SITE-021,PART-0710,372,180,192,53,24,False,False,False,8.0,2024-12-10
469,SITE-004,PART-0754,377,377,0,71,20,True,True,True,0.0,2024-11-01
470,SITE-037,PART-0174,499,292,207,45,14,False,False,False,69.0,2024-10-15
471,SITE-084,PART-0518,103,83,20,60,32,False,True,True,0.9,2025-08-04
472,SITE-024,PART-0747,268,24,244,35,31,False,False,False,11.1,2024-06-05
473,SITE-038,PART-0471,138,6,132,100,90,False,False,False,11.0,2024-06-03
474,SITE-028,PART-0599,56,10,46,28,28,False,False,False,3.3,2026-10-08
475,SITE-042,PART-0031,319,239,80,100,88,False,True,True,6.2,2025-10-28
476,SITE-067,PART-0543,47,9,38,34,30,False,False,False,1.7,2025-06-18
477,SITE-038,PART-0524,439,164,275,38,21,False,False,False,12.5,2024-08-18
478,SITE-041,PART-0143,391,114,277,67,17,False,False,False,21.3,2023-05-27
479,SITE-078,PART-0194,398,29,369,54,14,False,False,False,23.1,2024-06-23
480,SITE-032,PART-0706,432,317,115,82,21,False,False,False,6.1,2024-07-08
481,SITE-055,PART-0075,23,14,9,89,80,False,True,True,0.9,2025-10-22
482,SITE-029,PART-0622,178,77,101,92,88,False,False,False,4.2,2025-12-11
483,SITE-034,PART-0164,264,0,264,56,37,False,False,False,17.6,2025-06-27
484,SITE-024,PART-0381,350,350,0,65,53,True,True,True,0.0,2025-01-01
485,SITE-078,PART-0671,322,242,80,48,40,False,False,False,7.3,2025-05-27
486,SITE-032,PART-0085,15,0,15,93,51,False,True,True,0.6,2024-03-10
487,SITE-011,PART-0898,425,14,411,35,19,False,False,False,34.2,2025-08-26
488,SITE-090,PART-0526,412,265,147,48,29,False,False,False,147.0,2025-09-12
489,SITE-036,PART-0907,177,23,154,91,24,False,False,False,22.0,2026-06-09
490,SITE-037,PART-0073,198,158,40,77,63,False,True,True,5.0,2023-08-05
491,SITE-098,PART-0497,424,110,314,93,29,False,False,False,314.0,2024-05-23
492,SITE-019,PART-0698,293,115,178,52,10,False,False,False,89.0,2023-06-15
493,SITE-038,PART-0331,106,44,62,97,59,False,True,False,5.2,2026-07-12
494,SITE-030,PART-0730,448,1,447,69,32,False,False,False,40.6,2024-10-10
495,SITE-034,PART-0662,88,85,3,38,18,False,True,True,0.2,2024-01-26
496,SITE-022,PART-0776,500,119,381,47,47,False,False,False,95.2,2026-09-27
497,SITE-009,PART-0267,450,103,347,64,56,False,False,False,115.7,2023-10-08
498,SITE-082,PART-0380,278,0,278,23,16,False,False,False,12.1,2023-05-02
499,SITE-055,PART-0408,154,35,119,75,60,False,False,False,7.4,2026-04-22
500,SITE-100,PART-0763,498,438,60,75,12,False,True,False,2.5,2023-04-14
501,SITE-016,PART-0779,408,404,4,67,56,False,True,True,0.5,2025-02-11
502,SITE-084,PART-0120,474,452,22,36,19,False,True,False,1.3,2024-11-11
503,SITE-001,PART-0641,468,346,122,94,21,False,False,False,30.5,2025-08-05
504,SITE-085,PART-0697,180,80,100,94,15,False,False,False,5.3,2023-02-05
505,SITE-042,PART-0839,112,87,25,34,10,False,True,False,12.5,2026-07-10
506,SITE-037,PART-0668,323,251,72,48,26,False,False,False,9.0,2023-08-15
507,SITE-100,PART-0338,355,314,41,39,39,False,False,False,1.7,2026-05-20
508,SITE-016,PART-0241,50,33,17,41,16,False,True,False,1.1,2026-08-22
509,SITE-096,PART-0426,154,86,68,84,42,False,True,False,7.6,2024-03-16
510,SITE-014,PART-0278,389,388,1,22,10,False,True,True,1.0,2026-02-17
511,SITE-056,PART-0611,493,258,235,66,52,False,False,False,12.4,2023-10-04
512,SITE-058,PART-0035,125,67,58,55,14,False,False,False,3.4,2026-09-23
513,SITE-046,PART-0317,121,50,71,91,17,False,True,False,11.8,2026-06-27
514,SITE-022,PART-0210,377,175,202,48,37,False,False,False,15.5,2025-06-17
515,SITE-014,PART-0714,112,83,29,47,47,False,True,True,29.0,2023-08-11
516,SITE-076,PART-0024,404,144,260,76,70,False,False,False,65.0,2025-02-10
517,SITE-007,PART-0784,50,7,43,63,58,False,True,True,1.7,2024-04-11
518,SITE-079,PART-0552,87,82,5,25,23,False,True,True,0.4,2025-01-08
519,SITE-016,PART-0087,244,191,53,29,27,False,False,False,2.1,2025-04-17
520,SITE-064,PART-0039,44,25,19,94,81,False,True,True,0.9,2023-02-14
521,SITE-014,PART-0316,407,340,67,65,10,False,False,False,3.5,2025-02-25
522,SITE-054,PART-0984,44,8,36,87,24,False,True,False,1.7,2025-08-13
523,SITE-077,PART-0489,116,38,78,48,30,False,False,False,26.0,2024-05-22
524,SITE-087,PART-0248,485,428,57,41,14,False,False,False,4.1,2025-04-14
525,SITE-033,PART-0329,117,35,82,51,29,False,False,False,13.7,2023-10-14
526,SITE-085,PART-0413,103,85,18,69,26,False,True,True,1.1,2025-03-08
527,SITE-093,PART-0288,370,144,226,37,19,False,False,False,10.8,2025-04-03
528,SITE-041,PART-0006,406,123,283,27,10,False,False,False,14.2,2024-03-17
529,SITE-045,PART-0581,236,208,28,69,29,False,True,True,1.8,2025-09-15
530,SITE-005,PART-0782,122,72,50,88,30,False,True,False,50.0,2023-02-21
531,SITE-036,PART-0925,352,53,299,30,15,False,False,False,59.8,2025-11-22
532,SITE-012,PART-0693,76,40,36,96,77,False,True,True,4.0,2024-11-24
533,SITE-018,PART-0777,17,5,12,88,41,False,True,True,0.9,2026-12-11
534,SITE-061,PART-0314,295,76,219,21,15,False,False,False,10.0,2023-02-17
535,SITE-068,PART-0555,326,67,259,27,22,False,False,False,37.0,2023-02-05
536,SITE-023,PART-0151,193,184,9,40,11,False,True,True,0.8,2024-07-15
537,SITE-078,PART-0574,466,457,9,79,23,False,True,True,0.8,2025-12-16
538,SITE-002,PART-0947,116,43,73,96,46,False,True,False,3.5,2026-11-03
539,SITE-092,PART-0024,309,305,4,73,66,False,True,True,1.0,2025-12-23
540,SITE-040,PART-0595,38,21,17,91,28,False,True,True,4.2,2023-12-14
541,SITE-009,PART-0069,407,239,168,81,73,False,False,False,7.0,2023-03-01
542,SITE-014,PART-0276,217,137,80,27,22,False,False,False,4.4,2024-03-09
543,SITE-030,PART-0851,329,10,319,38,19,False,False,False,12.8,2024-06-27
544,SITE-078,PART-0136,144,30,114,87,26,False,False,False,114.0,2026-03-23
545,SITE-010,PART-0777,457,144,313,75,24,False,False,False,13.0,2025-07-13
546,SITE-071,PART-0968,448,308,140,57,51,False,False,False,7.4,2025-04-21
547,SITE-028,PART-0885,472,236,236,30,25,False,False,False,13.1,2025-04-04
548,SITE-067,PART-0217,180,108,72,42,10,False,False,False,3.4,2025-04-13
549,SITE-042,PART-0115,289,8,281,36,26,False,False,False,140.5,2026-04-14
550,SITE-061,PART-0868,427,178,249,63,54,False,False,False,35.6,2025-06-04
551,SITE-008,PART-0259,209,34,175,54,13,False,False,False,13.5,2026-03-08
552,SITE-060,PART-0777,486,325,161,90,90,False,False,False,10.7,2026-03-13
553,SITE-022,PART-0501,78,67,11,35,35,False,True,True,0.6,2026-05-11
554,SITE-027,PART-0797,229,201,28,56,42,False,True,True,1.2,2025-11-23
555,SITE-037,PART-0551,9,0,9,64,60,False,True,True,0.6,2026-11-23
556,SITE-083,PART-0276,450,72,378,39,34,False,False,False,75.6,2023-09-21
557,SITE-099,PART-0553,150,83,67,56,39,False,False,False,11.2,2025-05-23
558,SITE-015,PART-0382,200,192,8,76,19,False,True,True,0.9,2026-07-21
559,SITE-047,PART-0836,228,50,178,30,25,False,False,False,14.8,2023-07-26
560,SITE-001,PART-0922,154,37,117,85,50,False,False,False,9.0,2024-01-17
561,SITE-071,PART-0724,181,28,153,53,50,False,False,False,12.8,2025-03-11
562,SITE-025,PART-0355,85,65,20,84,54,False,True,True,1.8,2026-11-15
563,SITE-055,PART-0995,231,77,154,32,24,False,False,False,25.7,2023-03-08
564,SITE-028,PART-0587,145,47,98,29,15,False,False,False,98.0,2026-12-12
565,SITE-082,PART-0958,427,336,91,93,74,False,True,False,5.4,2023-09-08
566,SITE-086,PART-0776,20,1,19,89,55,False,True,True,0.9,2023-08-19
567,SITE-062,PART-0275,71,56,15,94,41,False,True,True,2.1,2023-09-21
568,SITE-039,PART-0388,153,63,90,37,18,False,False,False,15.0,2024-07-27
569,SITE-100,PART-0017,308,24,284,59,11,False,False,False,17.8,2023-12-25
570,SITE-045,PART-0090,488,254,234,27,22,False,False,False,234.0,2025-03-13
571,SITE-048,PART-0117,209,49,160,50,18,False,False,False,7.6,2023-01-22
572,SITE-079,PART-0204,175,146,29,65,38,False,True,True,14.5,2023-03-12
573,SITE-001,PART-0376,444,422,22,80,64,False,True,True,5.5,2023-06-08
574,SITE-086,PART-0817,287,17,270,83,67,False,False,False,13.5,2024-05-02
575,SITE-085,PART-0975,41,13,28,74,36,False,True,True,1.1,2023-11-24
576,SITE-066,PART-0600,419,326,93,93,83,False,False,False,46.5,2026-03-11
577,SITE-100,PART-0073,479,285,194,70,53,False,False,False,9.7,2026-05-13
578,SITE-012,PART-0201,201,3,198,76,53,False,False,False,15.2,2026-01-01
579,SITE-012,PART-0082,61,21,40,23,22,False,False,False,1.6,2025-06-19
580,SITE-022,PART-0119,74,39,35,68,12,False,True,False,8.8,2026-09-18
581,SITE-056,PART-0814,462,329,133,86,48,False,False,False,13.3,2026-05-05
582,SITE-049,PART-0178,331,302,29,81,27,False,True,False,4.1,2026-02-12
583,SITE-052,PART-0947,299,199,100,34,22,False,False,False,4.5,2024-06-15
584,SITE-030,PART-0483,288,267,21,94,26,False,True,True,1.1,2026-08-04
585,SITE-080,PART-0308,153,24,129,73,68,False,False,False,14.3,2024-03-23
586,SITE-055,PART-0819,268,201,67,52,34,False,False,False,2.7,2024-01-14
587,SITE-089,PART-0873,261,161,100,91,40,False,False,False,5.9,2026-10-04
588,SITE-100,PART-0237,258,115,143,37,19,False,False,False,35.8,2024-03-27
589,SITE-001,PART-0473,138,32,106,69,43,False,False,False,7.1,2023-03-07
590,SITE-043,PART-0997,264,86,178,96,23,False,False,False,16.2,2024-12-02
591,SITE-100,PART-0668,375,301,74,71,64,False,False,False,9.2,2026-03-28
592,SITE-007,PART-0561,414,270,144,90,65,False,False,False,7.2,2026-04-06
593,SITE-070,PART-0031,260,86,174,49,35,False,False,False,12.4,2026-05-25
594,SITE-091,PART-0455,197,5,192,83,74,False,False,False,96.0,2023-10-07
595,SITE-029,PART-0926,23,7,16,95,90,False,True,True,0.8,2026-08-16
596,SITE-081,PART-0052,279,276,3,64,10,False,True,True,0.1,2024-12-11
597,SITE-064,PART-0767,446,416,30,83,26,False,True,False,1.8,2025-06-05
598,SITE-067,PART-0227,53,51,2,61,11,False,True,True,0.1,2025-12-15
599,SITE-004,PART-0313,56,37,19,49,47,False,True,True,19.0,2023-08-07
600,SITE-038,PART-0689,290,219,71,31,14,False,False,False,7.9,2024-11-19
601,SITE-020,PART-0813,304,265,39,64,45,False,True,True,6.5,2023-01-21
602,SITE-062,PART-0628,304,46,258,76,24,False,False,False,19.8,2026-02-20
603,SITE-063,PART-0052,322,89,233,74,70,False,False,False,12.9,2025-08-05
604,SITE-047,PART-0989,192,148,44,88,47,False,True,True,3.4,2023-07-20
605,SITE-075,PART-0185,213,29,184,58,15,False,False,False,18.4,2024-06-14
606,SITE-061,PART-0493,159,36,123,77,30,False,False,False,20.5,2024-04-01
607,SITE-037,PART-0811,283,227,56,53,38,False,False,False,6.2,2025-08-19
608,SITE-030,PART-0980,236,134,102,24,23,False,False,False,25.5,2026-08-28
609,SITE-077,PART-0791,243,178,65,22,10,False,False,False,2.8,2025-06-12
610,SITE-094,PART-0029,411,370,41,40,29,False,False,False,4.1,2023-07-02
611,SITE-019,PART-0187,398,361,37,73,35,False,True,False,3.7,2025-07-21
612,SITE-017,PART-0899,121,114,7,38,25,False,True,True,0.6,2024-06-14
613,SITE-079,PART-0948,262,147,115,30,15,False,False,False,57.5,2026-02-05
614,SITE-048,PART-0230,232,69,163,53,34,False,False,False,18.1,2026-12-23
615,SITE-025,PART-0939,344,251,93,20,12,False,False,False,4.2,2026-01-12
616,SITE-068,PART-0083,341,302,39,69,69,False,True,True,3.2,2023-06-23
617,SITE-017,PART-0490,39,34,5,26,16,False,True,True,0.2,2024-10-13
618,SITE-086,PART-0577,25,1,24,36,31,False,True,True,4.8,2025-01-08
619,SITE-060,PART-0023,40,24,16,99,43,False,True,True,0.8,2026-12-24
620,SITE-071,PART-0691,344,315,29,23,19,False,False,False,1.9,2023-07-01
621,SITE-029,PART-0195,335,37,298,88,35,False,False,False,18.6,2025-08-26
622,SITE-082,PART-0630,156,135,21,44,38,False,True,True,2.3,2023-09-22
